codigo_subclasse,descricao,codigo_classe,codigo_grupo,codigo_divisao,secao,versao_cnae
8412-4/00,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",84.12-4,84.1,84,O,2.3
8413-2/00,Regulação das atividades econômicas,84.13-2,84.1,84,O,2.3
8421-3/00,Relações exteriores,84.21-3,84.2,84,O,2.3
8422-1/00,Defesa,84.22-1,84.2,84,O,2.3
8423-0/00,Justiça,84.23-0,84.2,84,O,2.3
8424-8/00,Segurança e ordem pública,84.24-8,84.2,84,O,2.3
8425-6/00,Defesa Civil,84.25-6,84.2,84,O,2.3
8430-2/00,Seguridade social obrigatória,84.30-2,84.3,84,O,2.3
8511-2/00,Educação infantil - creche,85.11-2,85.1,85,P,2.3
8512-1/00,Educação infantil - pré-escola,85.12-1,85.1,85,P,2.3
8513-9/00,Ensino fundamental,85.13-9,85.1,85,P,2.3
8520-1/00,Ensino médio,85.20-1,85.2,85,P,2.3
8531-7/00,Educação superior - graduação,85.31-7,85.3,85,P,2.3
8532-5/00,Educação superior - graduação e pós-graduação,85.32-5,85.3,85,P,2.3
8533-3/00,Educação superior - pós-graduação e extensão,85.33-3,85.3,85,P,2.3
8541-4/00,Educação profissional de nível técnico,85.41-4,85.4,85,P,2.3
8542-2/00,Educação profissional de nível tecnológico,85.42-2,85.4,85,P,2.3
8550-3/01,Administração de caixas escolares,85.50-3,85.5,85,P,2.3
8550-3/02,"Atividades de apoio à educação, exceto caixas escolares",85.50-3,85.5,85,P,2.3
8591-1/00,Ensino de esportes,85.91-1,85.9,85,P,2.3
8592-9/01,Ensino de dança,85.92-9,85.9,85,P,2.3
8592-9/02,"Ensino de artes cênicas, exceto dança",85.92-9,85.9,85,P,2.3
8592-9/03,Ensino de música,85.92-9,85.9,85,P,2.3
8592-9/99,Ensino de arte e cultura não especificado anteriormente,85.92-9,85.9,85,P,2.3
8593-7/00,Ensino de idiomas,85.93-7,85.9,85,P,2.3
8599-6/01,Formação de condutores,85.99-6,85.9,85,P,2.3
8599-6/02,Cursos de pilotagem,85.99-6,85.9,85,P,2.3
8599-6/03,Treinamento em informática,85.99-6,85.9,85,P,2.3
8599-6/04,Treinamento em desenvolvimento profissional e gerencial,85.99-6,85.9,85,P,2.3
8599-6/05,Cursos preparatórios para concursos,85.99-6,85.9,85,P,2.3
8599-6/99,Outras atividades de ensino não especificadas anteriormente,85.99-6,85.9,85,P,2.3
8610-1/01,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",86.10-1,86.1,86,Q,2.3
8610-1/02,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,86.10-1,86.1,86,Q,2.3
8621-6/01,UTI móvel,86.21-6,86.2,86,Q,2.3
8621-6/02,"Serviços móveis de atendimento a urgências, exceto por UTI móvel",86.21-6,86.2,86,Q,2.3
8622-4/00,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",86.22-4,86.2,86,Q,2.3
8630-5/01,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,86.30-5,86.3,86,Q,2.3
8630-5/02,Atividade médica ambulatorial com recursos para realização de exames complementares,86.30-5,86.3,86,Q,2.3
8630-5/03,Atividade médica ambulatorial restrita a consultas,86.30-5,86.3,86,Q,2.3
8630-5/04,Atividade odontológica,86.30-5,86.3,86,Q,2.3
8630-5/06,Serviços de vacinação e imunização humana,86.30-5,86.3,86,Q,2.3
8630-5/07,Atividades de reprodução humana assistida,86.30-5,86.3,86,Q,2.3
8630-5/99,Atividades de atenção ambulatorial não especificadas anteriormente,86.30-5,86.3,86,Q,2.3
8640-2/01,Laboratórios de anatomia patológica e citológica,86.40-2,86.4,86,Q,2.3
8640-2/02,Laboratórios clínicos,86.40-2,86.4,86,Q,2.3
8640-2/03,Serviços de diálise e nefrologia,86.40-2,86.4,86,Q,2.3
8640-2/04,Serviços de tomografia,86.40-2,86.4,86,Q,2.3
8640-2/05,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",86.40-2,86.4,86,Q,2.3
8640-2/06,Serviços de ressonância magnética,86.40-2,86.4,86,Q,2.3
8640-2/07,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",86.40-2,86.4,86,Q,2.3
8640-2/08,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",86.40-2,86.4,86,Q,2.3
8640-2/09,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos,86.40-2,86.4,86,Q,2.3
8640-2/10,Serviços de quimioterapia,86.40-2,86.4,86,Q,2.3
8640-2/11,Serviços de radioterapia,86.40-2,86.4,86,Q,2.3
8640-2/12,Serviços de hemoterapia,86.40-2,86.4,86,Q,2.3
8640-2/13,Serviços de litotripsia,86.40-2,86.4,86,Q,2.3
8640-2/14,Serviços de bancos de células e tecidos humanos,86.40-2,86.4,86,Q,2.3
8640-2/99,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente,86.40-2,86.4,86,Q,2.3
8650-0/01,Atividades de enfermagem,86.50-0,86.5,86,Q,2.3
8650-0/02,Atividades de profissionais da nutrição,86.50-0,86.5,86,Q,2.3
8650-0/03,Atividades de psicologia e psicanálise,86.50-0,86.5,86,Q,2.3
8650-0/04,Atividades de fisioterapia,86.50-0,86.5,86,Q,2.3
8650-0/05,Atividades de terapia ocupacional,86.50-0,86.5,86,Q,2.3
8650-0/06,Atividades de fonoaudiologia,86.50-0,86.5,86,Q,2.3
8650-0/07,Atividades de terapia de nutrição enteral e parenteral,86.50-0,86.5,86,Q,2.3
8650-0/99,Atividades de profissionais da área de saúde não especificadas anteriormente,86.50-0,86.5,86,Q,2.3
8660-7/00,Atividades de apoio à gestão de saúde,86.60-7,86.6,86,Q,2.3
8690-9/01,Atividades de práticas integrativas e complementares em saúde humana,86.90-9,86.9,86,Q,2.3
8690-9/02,Atividades de bancos de leite humano,86.90-9,86.9,86,Q,2.3
8690-9/03,Atividades de acupuntura,86.90-9,86.9,86,Q,2.3
8690-9/04,Atividades de podologia,86.90-9,86.9,86,Q,2.3
8690-9/99,Outras atividades de atenção à saúde humana não especificadas anteriormente,86.90-9,86.9,86,Q,2.3
8711-5/01,Clínicas e residências geriátricas,87.11-5,87.1,87,Q,2.3
8711-5/02,Instituições de longa permanência para idosos,87.11-5,87.1,87,Q,2.3
8711-5/03,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",87.11-5,87.1,87,Q,2.3
8711-5/04,Centros de apoio a pacientes com câncer e com AIDS,87.11-5,87.1,87,Q,2.3
8711-5/05,Condomínios residenciais para idosos,87.11-5,87.1,87,Q,2.3
8712-3/00,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,87.12-3,87.1,87,Q,2.3
8720-4/01,Atividades de centros de assistência psicossocial,87.20-4,87.2,87,Q,2.3
8720-4/99,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",87.20-4,87.2,87,Q,2.3
8730-1/01,Orfanatos,87.30-1,87.3,87,Q,2.3
8730-1/02,Albergues assistenciais,87.30-1,87.3,87,Q,2.3
8730-1/99,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,87.30-1,87.3,87,Q,2.3
8800-6/00,Serviços de assistência social sem alojamento,88.00-6,88.0,88,Q,2.3
9001-9/01,Produção teatral,90.01-9,90.0,90,R,2.3
9001-9/02,Produção musical,90.01-9,90.0,90,R,2.3
9001-9/03,Produção de espetáculos de dança,90.01-9,90.0,90,R,2.3
9001-9/04,"Produção de espetáculos circenses, de marionetes e similares",90.01-9,90.0,90,R,2.3
9001-9/05,"Produção de espetáculos de rodeios, vaquejadas e similares",90.01-9,90.0,90,R,2.3
9001-9/06,Atividades de sonorização e de iluminação,90.01-9,90.0,90,R,2.3
9001-9/99,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",90.01-9,90.0,90,R,2.3
9002-7/01,"Atividades de artistas plásticos, jornalistas independentes e
escritores",90.02-7,90.0,90,R,2.3
9002-7/02,Restauração de obras de arte,90.02-7,90.0,90,R,2.3
9003-5/00,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",90.03-5,90.0,90,R,2.3
9101-5/00,Atividades de bibliotecas e arquivos,91.01-5,91.0,91,R,2.3
9102-3/01,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,91.02-3,91.0,91,R,2.3
9102-3/02,Restauração e conservação de lugares e prédios históricos,91.02-3,91.0,91,R,2.3
9103-1/00,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",91.03-1,91.0,91,R,2.3
9200-3/01,Casas de bingo,92.00-3,92.0,92,R,2.3
9200-3/02,Exploração de apostas em corridas de cavalos,92.00-3,92.0,92,R,2.3
9200-3/99,Exploração de jogos de azar e apostas não especificados anteriormente,92.00-3,92.0,92,R,2.3
9311-5/00,Gestão de instalações de esportes,93.11-5,93.1,93,R,2.3
9312-3/00,"Clubes sociais, esportivos e similares",93.12-3,93.1,93,R,2.3
9313-1/00,Atividades de condicionamento físico,93.13-1,93.1,93,R,2.3
9319-1/01,Produção e promoção de eventos esportivos,93.19-1,93.1,93,R,2.3
9319-1/99,Outras atividades esportivas não especificadas anteriormente,93.19-1,93.1,93,R,2.3
9321-2/00,Parques de diversão e parques temáticos,93.21-2,93.2,93,R,2.3
9329-8/01,"Discotecas, danceterias, salões de dança e similares",93.29-8,93.2,93,R,2.3
9329-8/02,Exploração de boliches,93.29-8,93.2,93,R,2.3
9329-8/03,"Exploração de jogos de sinuca, bilhar e similares",93.29-8,93.2,93,R,2.3
9329-8/04,Exploração de jogos eletrônicos recreativos,93.29-8,93.2,93,R,2.3
9329-8/99,Outras atividades de recreação e lazer não especificadas anteriormente,93.29-8,93.2,93,R,2.3
9411-1/00,Atividades de organizações associativas patronais e empresariais,94.11-1,94.1,94,S,2.3
9412-0/01,Atividades de fiscalização profissional,94.12-0,94.1,94,S,2.3
9412-0/99,Outras atividades associativas profissionais,94.12-0,94.1,94,S,2.3
9420-1/00,Atividades de organizações sindicais,94.20-1,94.2,94,S,2.3
9430-8/00,Atividades de associações de defesa de direitos sociais,94.30-8,94.3,94,S,2.3
9491-0/00,Atividades de organizações religiosas ou filosóficas,94.91-0,94.9,94,S,2.3
9492-8/00,Atividades de organizações políticas,94.92-8,94.9,94,S,2.3
9493-6/00,Atividades de organizações associativas ligadas à cultura e à arte,94.93-6,94.9,94,S,2.3
9499-5/00,Atividades associativas não especificadas anteriormente,94.99-5,94.9,94,S,2.3
9511-8/00,Reparação e manutenção de computadores e de equipamentos periféricos,95.11-8,95.1,95,S,2.3
9512-6/00,Reparação e manutenção de equipamentos de comunicação,95.12-6,95.1,95,S,2.3
9521-5/00,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,95.21-5,95.2,95,S,2.3
9529-1/01,"Reparação de calçados, bolsas e artigos de viagem",95.29-1,95.2,95,S,2.3
9529-1/02,Chaveiros,95.29-1,95.2,95,S,2.3
9529-1/03,Reparação de relógios,95.29-1,95.2,95,S,2.3
9529-1/04,"Reparação de bicicletas, triciclos e outros veículos não motorizados",95.29-1,95.2,95,S,2.3
9529-1/05,Reparação de artigos do mobiliário,95.29-1,95.2,95,S,2.3
9529-1/06,Reparação de jóias,95.29-1,95.2,95,S,2.3
9529-1/99,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,95.29-1,95.2,95,S,2.3
9601-7/01,Lavanderias,96.01-7,96.0,96,S,2.3
9601-7/02,Tinturarias,96.01-7,96.0,96,S,2.3
9601-7/03,Toalheiros,96.01-7,96.0,96,S,2.3
9602-5/01,"Cabeleireiros, manicure e pedicure",96.02-5,96.0,96,S,2.3
9602-5/02,Atividades de estética e outros serviços de cuidados com a beleza,96.02-5,96.0,96,S,2.3
9603-3/01,Gestão e manutenção de cemitérios,96.03-3,96.0,96,S,2.3
9603-3/02,Serviços de cremação,96.03-3,96.0,96,S,2.3
9603-3/03,Serviços de sepultamento,96.03-3,96.0,96,S,2.3
9603-3/04,Serviços de funerárias,96.03-3,96.0,96,S,2.3
9603-3/05,Serviços de somatoconservação,96.03-3,96.0,96,S,2.3
9603-3/99,Atividades funerárias e serviços relacionados não especificados anteriormente,96.03-3,96.0,96,S,2.3
9609-2/02,Agências matrimoniais,96.09-2,96.0,96,S,2.3
9609-2/04,Exploração de máquinas de serviços pessoais acionadas por moeda,96.09-2,96.0,96,S,2.3
9609-2/05,Atividades de sauna e banhos,96.09-2,96.0,96,S,2.3
9609-2/06,Serviços de tatuagem e colocação de piercing,96.09-2,96.0,96,S,2.3
9609-2/07,Alojamento de animais domésticos,96.09-2,96.0,96,S,2.3
9609-2/08,Higiene e embelezamento de animais domésticos,96.09-2,96.0,96,S,2.3
9609-2/99,Outras atividades de serviços pessoais não especificadas anteriormente,96.09-2,96.0,96,S,2.3
9700-5/00,Serviços domésticos,97.00-5,97.0,97,T,2.3
